hebrew,english,unit,challenge_type,solution_key,source
אני רק רוצָה לישון.,I only want to sleep.,,listenTap,6957524d7d216a9843a71407e328dfc0,duolingo_hebrew_sentences.tsv
אני שואל אותו שאלה.,I am asking him a question.,,translate,0025bcd43fa5b25f24ae2631e96a3b02,duolingo_hebrew_sentences.tsv
אני שוחֶה מעל הדגים הצבעוניים.,I am swimming above the colorful fish.,,translate,4534f6fcfbf5986d6f23f7ee0b849181,duolingo_hebrew_sentences.tsv
אני שוחָה הרבה ביוני.,I swim a lot in June.,,listenTap,ecaa5a8d3f9d53011283633b87612886,duolingo_hebrew_sentences.tsv
אני שולח לךָ.,I am sending to you.,,translate,0c1936d4fd7a798914a8812e0145c12b,duolingo_hebrew_sentences.tsv
אני שונא גבינות קשות.,I hate hard cheeses.,,listenTap,6de68e0e83071fbed481654581c4bbd8,duolingo_hebrew_sentences_2.tsv
אני שותֶה את הקפה.,I am drinking the coffee.,,listenTap,43a4cdda3ac76ee84dfcf4d9686ef8f6,duolingo_hebrew_sentences.tsv
אני שותֶה בקבוק מיץ.,I am drinking a bottle of juice.,,listenTap,1a6b06416e6e6d80f45e69f935f794e9,duolingo_hebrew_sentences_2.tsv
אני שותֶה שתי כוסות מיץ.,I drink two glasses of juice.,,translate,64ffbfee4fcca0caf0788fe4089d594b,duolingo_hebrew_sentences.tsv
אני שותֶה.,I am drinking.,,translate,33f510077e11b3138b0b1fd2c23d89a2,duolingo_hebrew_sentences.tsv
אני שותָה מים.,I am drinking water.,,translate,75544f8464a637cd1383d9d7af7c2056,duolingo_hebrew_sentences.tsv
אני שותָה.,I am drinking.,,translate,dabdc010d5e81e6d97b78ab76b7c357d,duolingo_hebrew_sentences.tsv
אני שם כפפה.,I put a glove on.,,translate,61539e0fd581bfd8663cd21bcbeef93c,duolingo_hebrew_sentences_2.tsv
אני שם עלייך מעיל.,I am putting a coat on you.,,listenTap,f887d39fc41174f628f8d5ceffee654e,duolingo_hebrew_sentences_2.tsv
אני תומך בה!,I support her!,,translate,bbd8a0189f26b8d3032170fcf3c2c944,duolingo_hebrew_sentences.tsv
אני תמיד מעדיף את החורף.,I always prefer the winter.,,translate,aff264b9bd3bb9b27427896024f762a1,duolingo_hebrew_sentences.tsv
אסיה היא יבשת גדולה.,Asia is a big continent.,,translate,a84a07d06545f6d064a9dd78ef793c54,duolingo_hebrew_sentences_2.tsv
אף אחד לא אוהב להתעמל אחרי הארוחה.,No one likes exercising after the meal.,,listenTap,ac396f535f3d29b1c47fe1a1d62a2efc,duolingo_hebrew_sentences_2.tsv
אפס,zero,,assist,cf5f8606c87ac8ec06a4b46926ce5bf3,duolingo_hebrew_sentences.tsv
אפס זה מספר.,Zero is a number.,,translate,6d8b28020a42b37e20340e8a0fe37c1c,duolingo_hebrew_sentences.tsv
אפריל,April,,assist,328a1277587154f51a0aa83ab9ae4d37,duolingo_hebrew_sentences.tsv
אפריל בא אחרי מרץ.,April comes after March.,,translate,f9b9e8bada00c3d9d31c2d184781f250,duolingo_hebrew_sentences.tsv
אפרסק,a peach,,assist,3d099c21da3914c3958c6cc77a1f1831,duolingo_hebrew_sentences.tsv
ארבע עשרה,fourteen,,assist,c3072f6dfe41e8e72b58b29100bcae79,duolingo_hebrew_sentences.tsv
ארבעים וחמש,fourty five,,assist,e9efddfcee27895fc4daa9b151e18628,duolingo_hebrew_sentences_2.tsv
"ארוחות בוקר, ארוחות צהריים וארוחות ערב.","Breakfasts, lunches and dinners.",,listenTap,6e5b99bd9992af21126659d2343efbbb,duolingo_hebrew_sentences.tsv
ארמון,a palace,,assist,4fa138e7af8b91674b6a329b6e0e8603,duolingo_hebrew_sentences.tsv
ארץ ישראל נמצאת במזרח התיכון.,The land of Israel is located in the Middle East.,,listenTap,82995f5902fae76352dd9dbf88d5b1fe,duolingo_hebrew_sentences.tsv
את או היא?,You or her?,,translate,0978fe2eb87991e59abb49a861c0e82a,duolingo_hebrew_sentences.tsv
את אוהבת מים.,You like water.,,listenTap,ef0ee77361feb1ad9e42c4d1124f9b99,duolingo_hebrew_sentences.tsv
את אוכלת לחם.,You are eating bread.,,listenTap,f77f79dbb989b9863b421258c0e8b945,duolingo_hebrew_sentences.tsv
את באה למסיבה?,Are you coming to the party?,,listenTap,58a4eda8670f8be23740a24026f6b783,duolingo_hebrew_sentences_2.tsv
את באה?,Are you coming?,,translate,d29bb480966de7c4be33447283d6a316,duolingo_hebrew_sentences.tsv
את בודקת את התפוז?,Are you checking the orange?,,translate,5e774862d0a2e93957107c2ddfc78910,duolingo_hebrew_sentences_2.tsv
את ילדה.,You are a girl.,,translate,4b3385477acbd9e1e778eff6d9b2753b,duolingo_hebrew_sentences.tsv
את כותבת שמונה עשר ספרים.,You are writing eighteen books.,,translate,f838127cf2eba0d6584f6ad71df9ffb2,duolingo_hebrew_sentences_2.tsv
את כל כך יפָה.,You are so pretty.,,translate,34d20409453d74770e91aff087abe36a,duolingo_hebrew_sentences_2.tsv
את לא צריכה לברוח.,You do not need to run away.,,translate,e511caaecd9f06671e263dd597e1e8d7,duolingo_hebrew_sentences_2.tsv
את מי אתה מברך?,Whom do you bless?,,listenTap,d8e416b96195a3670175fffa80de8e64,duolingo_hebrew_sentences_2.tsv
את מכירה את החתול שלי?,Do you know my cat?,,listenTap,adccfe5b0601f97dd671759b4585f577,duolingo_hebrew_sentences_2.tsv
את פשוט לא מבינה.,You simply don't understand.,,translate,e86b149f809de6fe0427a5b1f1b9d71a,duolingo_hebrew_sentences_2.tsv
את צמאה?,Are you thirsty?,,listenTap,ced33848627e0e4fd85c025ca08d8428,duolingo_hebrew_sentences.tsv
את רואָה את הרכב הצהוב?,Do you see the yellow vehicle?,,translate,6d1053abdaf00cbf5414ed640331eded,duolingo_hebrew_sentences.tsv
את תמיד לובשת את החצאית הזאת.,You always wear this skirt.,,translate,0c162a3167a54ca728fafb9e9d9941d5,duolingo_hebrew_sentences.tsv
אתה אוהב את ההרצאות של הפרופסור?,Do you like the professor's lectures?,,listenTap,d372788ed15f94275055a6f6dce708b0,duolingo_hebrew_sentences_2.tsv
אתה אוהב מים?,Do you like water?,,translate,4313f6b5c388bca07f88e2d7d673b6cd,duolingo_hebrew_sentences_2.tsv
אתה ואני,you and I,,translate,482e6162394e9900189e2380d7cd1826,duolingo_hebrew_sentences.tsv
אתה חוזר לפני חצות?,Are you returning before midnight?,,translate,d1a5e2f351a08af1b848c044f1ab51ac,duolingo_hebrew_sentences.tsv
אתה חותך את המנגו באופן שגוי.,You are cutting the mango incorrectly.,,listenTap,5b0beb0d9dd2450d3d7fba828b531434,duolingo_hebrew_sentences.tsv
אתה לא אוהב יין.,You do not like wine.,,listenTap,895e875b5494b228f9e7ce9b4c3cd92a,duolingo_hebrew_sentences.tsv
אתה לא אוהב שוקולד?,Don't you like chocolate?,,listenTap,da7da4dfe0d89996da8e082a2d481dcd,duolingo_hebrew_sentences.tsv
אתה לא צריך תואר בשביל להיות עיתונאי.,You do not need a degree in order to be a journalist.,,listenTap,c07d5ed771e8d68947915a3fbcb55635,duolingo_hebrew_sentences_2.tsv
אתה מדבר על הדור שלה?,Are you talking about her generation?,,translate,d57d93cfe1432147b518bf0d3e24f0ed,duolingo_hebrew_sentences.tsv
אתה מצטרף לכיתה שלנו?,Are you joining our class?,,translate,4217ec3abf790cb25de304c2a7aa0886,duolingo_hebrew_sentences.tsv
"אתה עוד לא מרצֶה, רק אחרי הדוקטורט.",You are not a lecturer yet; only after the PhD.,,translate,3b379104898724c9d7f6e695a2682567,duolingo_hebrew_sentences.tsv
אתה צריך להוסיף מלח למרק.,You need to add salt to the soup.,,listenTap,8dc70947110526ffcdaf353c7ab84551,duolingo_hebrew_sentences_2.tsv
אתה צריך לצייר על הקיר.,You need to draw on the wall.,,translate,6350ace2d5f8a7c903c11594bacc3d0e,duolingo_hebrew_sentences.tsv
אתה רוצֶה מיץ או מים?,Do you want juice or water?,,listenTap,71d3109b9f687af5c685199ee750b590,duolingo_hebrew_sentences.tsv
אתה רחוק מהברווזים.,You are far away from the ducks.,,listenTap,85b77934413093e9c0d7a888bdb067d9,duolingo_hebrew_sentences.tsv
אתה שוכר את זה?,Are you renting this?,,listenTap,662663a8cb6b37230fb4f944912448b1,duolingo_hebrew_sentences.tsv
אתם חושבים שהם מושלמים?,Do you think that they are perfect?,,translate,3c218071919d20bac4f5687fc7ddd0d0,duolingo_hebrew_sentences.tsv
אתם לא עוזרים לי.,You do not help me.,,translate,7f78f72e727965e91dc28867772993c3,duolingo_hebrew_sentences.tsv
אתם מדברים אלינו?,Are you talking to us?,,listenTap,b5e15d0f3abf0fcd01134f7a45907bea,duolingo_hebrew_sentences.tsv
אתם צמחוניים?,Are you vegetarian?,,translate,06006f4df627020ac8d5be1183b4f2f3,duolingo_hebrew_sentences.tsv
אתם רואים את הטורנדו?,Do you see the tornado?,,translate,521bc4ecfde2306f6b31d52abebfb516,duolingo_hebrew_sentences.tsv
אתם רוצים עבודה זולה או מקצועית?,Do you want cheap or professional work?,,listenTap,2ad969e8a3609ca7b5489150e3f3964d,duolingo_hebrew_sentences.tsv
אתם רטובים? אני לא רטוב.,Are you wet? I am not wet.,,translate,debdc0252448b9e923be65e2905356b1,duolingo_hebrew_sentences.tsv
אתן מברכות?,Do you bless?,,translate,caa14ebadbd7a10af4e238adb0387e47,duolingo_hebrew_sentences_2.tsv
"אתן נשים טובות, לא רעות!","You are good women, not bad!",,translate,816625a3c3d78c4ae3313ce79aaf0ba5,duolingo_hebrew_sentences.tsv
בדצמבר אני ישנה כל היום.,In December I sleep all day.,,translate,e4366cac156979a100babc35eb8a0064,duolingo_hebrew_sentences.tsv
בחצות אנחנו הולכים לעבודה.,At midnight we go to work.,,listenTap,2c16498d5351c354a940efbe59fccac8,duolingo_hebrew_sentences_2.tsv
ביחד,together,,assist,802222b4a14047dd37a9bf97079aa09c,duolingo_hebrew_sentences_2.tsv
"ביני לבינךָ, אני אוכל את כל השוקולד.","Between me and you, I'm eating all of the chocolate.",,translate,46f5b1fed38c1b92697751f4df28539e,duolingo_hebrew_sentences.tsv
ביקור,a visit,,assist,73aadb1356b8ec4cd431ee9a34a9329c,duolingo_hebrew_sentences_2.tsv
ביקשתי מכנסיים בצבע אדום.,I asked for red pants.,,translate,aec4d95720a4a645e0342875035e6958,duolingo_hebrew_sentences.tsv
בישלתי ארוחה טעימה אבל כולם כבר אכלו ממתקים.,I cooked a tasty meal but everyone had already eaten candy.,,translate,7771c39fb26fe8a09060753bfda4a436,duolingo_hebrew_sentences.tsv
בית הכלא הישן הפך למוזיאון.,The old prison has become a museum.,,translate,098c76022a42cf85f553993ddfcdbcbb,duolingo_hebrew_sentences.tsv
בלתי אפשרי,impossible,,assist,d5398d18cc28787ffeaba16b302cdef9,duolingo_hebrew_sentences.tsv
בן דוד,a cousin,,assist,9066857a6d58615968565603f8827a5c,duolingo_hebrew_sentences_2.tsv
בן זוגי מבשל לי אוכל טעים.,My partner cooks me tasty food.,,translate,f6c1453fe645a253c13ecfd951296487,duolingo_hebrew_sentences_2.tsv
בנובמבר יש לי התמחות.,In November I have an internship.,,listenTap,763b314b48ba335967307c4c944eb425,duolingo_hebrew_sentences_2.tsv
בנק,a bank,,assist,904382ea2d987c34247b5369e930c65c,duolingo_hebrew_sentences_2.tsv
בעידן שלנו לא צריכים את זה.,In our age you do not need it.,,translate,e758a1bb6a1cc76f75fd0564d269eb63,duolingo_hebrew_sentences_2.tsv
בעלי הוא שוטר במשטרה.,My husband is a policeman in the police.,,translate,e34a3d7df22009143d24449a323c12f5,duolingo_hebrew_sentences_2.tsv
בעלי לוקח אותי לבקר את המשפחה שלו.,My husband is taking me to visit his family.,,listenTap,aa499ef0ab597b9449c3f5e96d1c0006,duolingo_hebrew_sentences_2.tsv
בקבוקי המים האלה הם שלנו!,These water bottles are ours!,,translate,77e312dcef014f6303e069795fcd4153,duolingo_hebrew_sentences_2.tsv
בקניון הזה יש הרבה חנויות.,There are many stores in this shopping mall.,,listenTap,1c93ad3484f4281afbf6cc72f099128b,duolingo_hebrew_sentences_2.tsv
בקניון הזה יש רק חנויות בגדים.,This shopping mall has only clothes stores.,,listenTap,d8c038d7b57eb8e67638a10227f7cc71,duolingo_hebrew_sentences.tsv
"בקרוב, אבל לא עכשיו.","Soon, but not now.",,translate,54efaf635264196e54ddd3084e28c710,duolingo_hebrew_sentences.tsv
"בקרוב, אריות צמחוניים!","Soon, vegetarian lions!",,listenTap,720fefae34cfb7db617fe7423644caf4,duolingo_hebrew_sentences.tsv
ברור,clear,,assist,ca003e74ec77c9e35ba90b4dd5e12257,duolingo_hebrew_sentences_2.tsv
ברור!,Clearly!,,translate,fa7e09913071ff8fb075477946bb8a10,duolingo_hebrew_sentences_2.tsv
בת כמה אמא שלו?,How old is his mother?,,listenTap,37076fc3f776e598a328915cc3847e26,duolingo_hebrew_sentences.tsv
בתוך,inside,,assist,69304c890340f315be65412e4442a24c,duolingo_hebrew_sentences.tsv
בתי קפה קטנים.,Small coffee shops.,,translate,809b2b698519a00cf75e743eb4f79ae4,duolingo_hebrew_sentences.tsv
בתיאבון!,Bon appetit!,,listenTap,0c154c81f63b08516abd8d814d7063b4,duolingo_hebrew_sentences.tsv
גבר כזה לא צריך לישון.,A man like this does not need to sleep.,,translate,41cd117f97f47353b2c9266d579169ba,duolingo_hebrew_sentences.tsv
גן חיות,a zoo,,assist,ca9d93b1dfc51160bda7038a6d8b22c7,duolingo_hebrew_sentences.tsv
גרמניה היא מדינה יפָה.,Germany is a beautiful country.,,listenTap,6fcd636f2fa09009ba2bdbbd7d2f5852,duolingo_hebrew_sentences.tsv
גשר,a bridge,,assist,9f3b0297f9996a979c9adfcd0b96054b,duolingo_hebrew_sentences_2.tsv
גשרים בין קהילות הם דבר טוב.,Bridges between communities are a good thing.,,listenTap,c2ad5d2cfd8cd8ba563fadf9ff919722,duolingo_hebrew_sentences.tsv
דבורה זאת חרק.,A bee is an insect.,,translate,10abadd9017de2f70f46927327a0f9a8,duolingo_hebrew_sentences_2.tsv
דודה שלי מבקרת את אמא שלי בכל שבוע.,My aunt visits my mother every week.,,translate,11833877d3bc421140b82e7ac0e5c889,duolingo_hebrew_sentences.tsv
דוקטורט הוא תואר גבוה.,A doctorate is a high degree.,,translate,4ff0bb6dda37c6791c27f1025cee5fb6,duolingo_hebrew_sentences_2.tsv
האדריכל מאשר את זה.,The architect confirms this.,,listenTap,dc9de0f9a72ce8a6bbfa36488d9049c1,duolingo_hebrew_sentences.tsv
האוכל טעים.,The food is tasty.,,listenTap,b8fa49503ef1b84674492efc98a38f3d,duolingo_hebrew_sentences.tsv
האוניברסיטאות עדיין לא פתוחות.,The universities are still not open.,,translate,24069e45a237444969d7d829ba10365e,duolingo_hebrew_sentences.tsv
האישה חותכת את הירקות.,The woman is cutting the vegetables.,,translate,0e6c568b561acfd6be6edc2fe26c0ffa,duolingo_hebrew_sentences.tsv
האישה עונדת צמידים.,The woman is wearing bracelets.,,translate,e6b3fb5adf1d728bc166a5cf06005f07,duolingo_hebrew_sentences_2.tsv
האישה קונָה נעליים מאוסטרליה.,The woman is buying shoes from Australia.,,listenTap,9122b65e051b54a6e8d46aed65093405,duolingo_hebrew_sentences.tsv
האם אי פעם ראיתם את זה?,Have you ever seen that?,,listenTap,22a672cddf61eeaaa53065aad9828d37,duolingo_hebrew_sentences_2.tsv
האם אמא באה?,Is mom coming?,,translate,98e50d2f02b18d629211d48d92524ad1,duolingo_hebrew_sentences.tsv
האם אתה בא?,Are you coming?,,translate,db1a0ed68bcca44f9f20ce41c7ed3c18,duolingo_hebrew_sentences_2.tsv
האם האמא באה?,Is the mother coming?,,translate,a6ba21db5527c05297d951f8e3a5f1f8,duolingo_hebrew_sentences.tsv
האם החתולים נגדנו?,Are the cats against us?,,translate,228d0a86374c8b6f19fdd8d1b5028617,duolingo_hebrew_sentences.tsv
האם היא אוהבת מים?,Does she like water?,,translate,ee811da11a9d2d31d191ec0d1444fb6c,duolingo_hebrew_sentences.tsv
האם הם עומדים לידנו?,Are they standing next to us?,,listenTap,3ee7fa31a8eaa3f6b6ef22a49db1f211,duolingo_hebrew_sentences_2.tsv
האם הן טובות?,Are they good?,,listenTap,8f332e9e0c69dbda2439eef4307a07cd,duolingo_hebrew_sentences.tsv
האם זאת החצר שלה?,Is this her yard?,,translate,d6eb2fe16dccbac1c177d2523a7fc792,duolingo_hebrew_sentences.tsv
האם זאת הטיסה לארצות הברית?,Is this the flight to the United States?,,translate,ca84dc1f861b429f90e090958cff9495,duolingo_hebrew_sentences.tsv
האם זה ההווה?,Is this the present?,,translate,bb6d60a31aa0845bfc5f5728771cb17e,duolingo_hebrew_sentences_2.tsv
האם זה הפעמון של הדלת?,Is this the doorbell?,,translate,8f5dc5587aca065cc56a3bd420893d83,duolingo_hebrew_sentences_2.tsv
האמא באה?,Is the mom coming?,,translate,b6b903b5e60c4aaaaff830f07e10fcf6,duolingo_hebrew_sentences.tsv
האמבטיה שלהם מספיק גדולה בשביל להכיל פיל.,Their bath is big enough to contain an elephant.,,translate,3ec4525e713193b264add3116563d26a,duolingo_hebrew_sentences.tsv
האמן הולך לבית הקולנוע כל שבוע.,The artist goes to the cinema every week.,,listenTap,b1cf1f84207dc569ef38f1aa3badd476,duolingo_hebrew_sentences.tsv
האריה עומד לידךָ!,The lion is standing next to you!,,translate,5966ebc76acb9b306d318322bdcd3472,duolingo_hebrew_sentences.tsv
הבוס מדבר עם הפועל.,The boss is talking with the worker.,,translate,88122d003c4cd442198753aa3d10ebf1,duolingo_hebrew_sentences.tsv
